50.00,-111.99
50.01,-114.42
50.02,-117.68
50.03,-120.70
50.03,-120.21
50.04,-118.07
50.05,-117.58
50.06,-113.75
50.07,-115.64
50.08,-117.40
50.09,-119.91
50.10,-113.79
50.10,-116.26
50.11,-113.30
50.12,-115.47
50.13,-116.84
50.14,-118.99
50.15,-115.46
50.16,-116.35
50.17,-119.35
50.17,-120.44
50.18,-116.27
50.19,-119.35
50.20,-117.83
50.21,-119.18
50.22,-115.88
50.23,-116.01
50.23,-115.09
50.24,-113.58
50.25,-112.71
50.26,-118.96
50.27,-118.77
50.28,-117.21
50.29,-109.23
50.30,-117.49
50.30,-117.47
50.31,-119.66
50.32,-118.52
50.33,-119.13
50.34,-113.68
50.35,-119.35
50.36,-116.51
50.37,-119.36
50.37,-118.72
50.38,-120.37
50.39,-117.48
50.40,-114.41
50.41,-119.38
50.42,-115.64
50.43,-111.71
50.43,-115.85
50.44,-118.05
50.45,-120.27
50.46,-119.63
50.47,-118.07
50.48,-117.78
50.49,-117.95
50.50,-117.49
50.50,-117.48
50.51,-116.88
50.52,-119.27
50.53,-114.72
50.54,-119.30
50.55,-118.65
50.56,-118.84
50.57,-112.60
50.57,-115.58
50.58,-117.59
50.59,-119.21
50.60,-120.05
50.61,-117.40
50.62,-120.22
50.63,-118.13
50.63,-118.48
50.64,-116.79
50.65,-118.14
50.66,-115.30
50.67,-116.88
50.68,-119.35
50.69,-102.37
50.70,-116.13
50.70,-117.36
50.71,-116.04
50.72,-117.75
50.73,-120.68
50.74,-115.97
50.75,-115.23
50.76,-117.22
50.77,-119.35
50.77,-118.70
50.78,-118.01
50.79,-117.41
50.80,-118.01
50.81,-120.49
50.82,-111.26
50.83,-115.50
50.83,-118.99
50.84,-116.26
50.85,-115.39
50.86,-115.72
50.87,-117.78
50.88,-117.13
50.89,-119.02
50.90,-117.13
50.90,-110.06
50.91,-111.52
50.92,-119.06
50.93,-118.02
50.94,-118.11
50.95,-115.98
50.96,-118.85
50.97,-118.58
50.97,-118.27
50.98,-120.68
50.99,-113.43
51.00,-111.67
51.01,-117.17
51.02,-118.80
51.03,-120.10
51.03,-119.25
51.04,-119.57
51.05,-118.83
51.06,-117.67
51.07,-118.54
51.08,-118.12
51.09,-117.05
51.10,-114.51
51.10,-116.56
51.11,-118.23
51.12,-117.50
51.13,-115.84
51.14,-115.46
51.15,-118.91
51.16,-118.50
51.17,-119.57
51.17,-120.51
51.18,-118.64
51.19,-116.56
51.20,-118.72
51.21,-117.61
51.22,-117.13
51.23,-115.02
51.23,-114.50
51.24,-120.06
51.25,-119.18
51.26,-119.44
51.27,-118.24
51.28,-116.51
51.29,-112.02
51.30,-115.22
51.30,-112.73
51.31,-119.95
51.32,-118.30
51.33,-118.02
51.34,-116.34
51.35,-120.32
51.36,-119.05
51.37,-118.08
51.37,-116.95
51.38,-117.09
51.39,-119.43
51.40,-117.94
51.41,-118.65
51.42,-117.59
51.43,-118.78
51.43,-115.80
51.44,-116.82
51.45,-117.78
51.46,-119.49
51.47,-118.35
51.48,-117.34
51.49,-118.35
51.50,-119.81
51.50,-118.85
51.51,-116.86
51.52,-116.07
51.53,-118.67
51.54,-118.89
51.55,-116.80
51.56,-119.28
51.57,-118.18
51.57,-116.47
51.58,-120.18
51.59,-118.60
51.60,-118.84
51.61,-119.50
51.62,-118.53
51.63,-116.86
51.63,-121.66
51.64,-118.12
51.65,-118.72
51.66,-116.64
51.67,-115.04
51.68,-117.62
51.69,-120.70
51.70,-118.17
51.70,-117.24
51.71,-118.87
51.72,-117.23
51.73,-118.37
51.74,-117.38
51.75,-117.66
51.76,-118.20
51.77,-115.87
51.77,-119.39
51.78,-117.23
51.79,-118.66
51.80,-117.84
51.81,-120.88
51.82,-119.57
51.83,-115.05
51.83,-115.75
51.84,-113.17
51.85,-118.36
51.86,-119.09
51.87,-119.58
51.88,-118.32
51.89,-116.04
51.90,-113.66
51.90,-117.95
51.91,-118.52
51.92,-118.59
51.93,-121.01
51.94,-114.67
51.95,-117.75
51.96,-116.57
51.97,-120.36
51.97,-117.77
51.98,-118.31
51.99,-116.82
52.00,-119.18
52.01,-117.88
52.02,-117.54
52.03,-117.99
52.03,-113.06
52.04,-116.70
52.05,-118.60
52.06,-117.79
52.07,-117.00
52.08,-116.62
52.09,-114.84
52.10,-121.20
52.10,-115.84
52.11,-116.58
52.12,-115.76
52.13,-115.64
52.14,-115.64
52.15,-120.20
52.16,-114.18
52.17,-120.09
52.17,-116.46
52.18,-115.78
52.19,-117.08
52.20,-118.10
52.21,-120.88
52.22,-118.51
52.23,-104.11
52.23,-120.66
52.24,-116.72
52.25,-117.39
52.26,-114.93
52.27,-118.13
52.28,-114.68
52.29,-117.45
52.30,-118.90
52.30,-118.27
52.31,-117.68
52.32,-112.27
52.33,-119.21
52.34,-116.38
52.35,-120.90
52.36,-119.04
52.37,-119.30
52.37,-116.37
52.38,-118.34
52.39,-115.79
52.40,-117.59
52.41,-116.99
52.42,-113.77
52.43,-111.88
52.43,-114.90
52.44,-117.76
52.45,-114.88
52.46,-117.94
52.47,-117.98
52.48,-116.90
52.49,-118.83
52.50,-116.72
52.50,-121.37
52.51,-118.27
52.52,-115.06
52.53,-116.36
52.54,-117.56
52.55,-119.02
52.56,-116.15
52.57,-118.19
52.57,-117.17
52.58,-118.14
52.59,-114.49
52.60,-114.65
52.61,-112.60
52.62,-113.95
52.63,-118.70
52.63,-117.23
52.64,-118.09
52.65,-117.62
52.66,-115.59
52.67,-114.92
52.68,-118.82
52.69,-120.13
52.70,-119.24
52.70,-112.85
52.71,-115.74
52.72,-114.36
52.73,-117.43
52.74,-117.59
52.75,-115.85
52.76,-115.83
52.77,-119.94
52.77,-116.68
52.78,-119.59
52.79,-111.37
52.80,-115.60
52.81,-118.58
52.82,-118.84
52.83,-120.53
52.83,-119.27
52.84,-116.00
52.85,-118.05
52.86,-114.99
52.87,-116.46
52.88,-116.52
52.89,-119.75
52.90,-113.69
52.90,-114.50
52.91,-116.88
52.92,-114.36
52.93,-118.90
52.94,-115.24
52.95,-115.11
52.96,-116.66
52.97,-117.28
52.97,-120.24
52.98,-117.04
52.99,-114.44
53.00,-116.06
53.01,-117.71
53.02,-116.50
53.03,-119.49
53.03,-116.61
53.04,-118.86
53.05,-120.39
53.06,-121.45
53.07,-119.44
53.08,-118.53
53.09,-116.46
53.10,-117.50
53.10,-117.11
53.11,-119.82
53.12,-118.75
53.13,-114.19
53.14,-119.26
53.15,-119.51
53.16,-117.86
53.17,-116.83
53.17,-113.49
53.18,-115.53
53.19,-116.94
53.20,-121.73
53.21,-116.76
53.22,-116.84
53.23,-118.74
53.23,-121.07
53.24,-118.93
53.25,-117.44
53.26,-121.75
53.27,-118.88
53.28,-118.12
53.29,-117.07
53.30,-117.51
53.30,-116.27
53.31,-116.27
53.32,-113.28
53.33,-120.55
53.34,-123.99
53.35,-116.36
53.36,-121.60
53.37,-114.94
53.37,-116.80
53.38,-118.30
53.39,-120.15
53.40,-116.31
53.41,-114.00
53.42,-118.06
53.43,-118.62
53.43,-116.14
53.44,-119.30
53.45,-117.47
53.46,-118.17
53.47,-114.64
53.48,-118.88
53.49,-119.01
53.50,-119.17
53.50,-115.46
53.51,-119.89
53.52,-122.88
53.53,-120.05
53.54,-119.75
53.55,-118.73
53.56,-118.54
53.57,-119.02
53.57,-117.43
53.58,-119.11
53.59,-119.15
53.60,-117.49
53.61,-117.36
53.62,-119.31
53.63,-116.66
53.63,-119.69
53.64,-124.61
53.65,-119.31
